State,District,Latitude,Longitude,Material Involved,Movement Type
Manipur,Churachandpur,24.536556,93.670047,Debris,Slide
Manipur,Churachandpur,24.538817,93.676767,Debris,Slide
Manipur,Churachandpur,24.543806,93.676528,Debris,Slide
Manipur,Churachandpur,24.544361,93.674917,Debris,Slide
Manipur,Churachandpur,24.5465,93.671667,Debris,Slide
Manipur,Churachandpur,24.548053,93.709739,Debris,Slide
Manipur,Churachandpur,24.549256,93.667681,Debris,Slide
Manipur,Churachandpur,24.549944,93.668361,Debris,Slide
Manipur,Churachandpur,24.553572,93.711317,Debris,Slide
Manipur,Churachandpur,24.595972,93.721889,Rock,Slide
Manipur,Churachandpur,24.599333,93.689722,Debris,Slide
Manipur,Churachandpur,24.599858,93.725225,Debris,Slide
Manipur,Churachandpur,24.600083,93.725528,Debris,Slide
Manipur,Churachandpur,24.600231,93.695483,Debris,Slide
Manipur,Churachandpur,24.607528,93.713778,Debris,Slide
Manipur,Churachandpur,24.612372,93.670775,Debris,Slide
Manipur,Churachandpur,24.612992,93.670236,Debris,Slide
Manipur,Imphal East,24.769556,94.116778,Soil,Slide
Manipur,Imphal East,24.833944,94.08125,Rock,Slide
Manipur,Jiribam,24.62,93.17,Debris,Slide
Manipur,Jiribam,24.68,93.11,Debris,Slide
Manipur,Jiribam,24.69,93.12,Rock,Slide
Manipur,Jiribam,24.72,93.18,Rock,Slide
Manipur,Jiribam,24.72,93.14,Debris,Slide
Manipur,Jiribam,24.72,93.13,Debris,Slide
Manipur,Jiribam,24.73,93.18,Debris,Slide
Manipur,Jiribam,24.73,93.19,Debris,Slide
Manipur,Jiribam,24.73,93.13,Earth,Slide
Manipur,Jiribam,24.73,93.17,Rock,Slide
Manipur,Jiribam,24.73,93.15,Debris,Slide
Manipur,Jiribam,24.74,93.15,Rock,Slide
Manipur,Jiribam,24.74,93.16,Rock,Slide
Manipur,Jiribam,24.74,93.12,Debris,Slide
Manipur,Kamjong,24.599639,94.358694,Debris,Slide
Manipur,Kamjong,24.607745,94.342873,Debris,Slide
Manipur,Kamjong,24.613545,94.33124,Debris,Slide
Manipur,Kamjong,24.618157,94.309379,Debris,Slide
Manipur,Kamjong,24.618583,94.308778,Debris,Slide
Manipur,Kamjong,24.645686,94.38249,Rock,Fall
Manipur,Kamjong,24.652556,94.389194,Debris,Slide
Manipur,Kamjong,24.655226,94.292756,Debris,Slide
Manipur,Kamjong,24.664707,94.29025,Debris,Slide
Manipur,Kamjong,24.664737,94.290345,Debris,Slide
Manipur,Kamjong,24.668389,94.285472,Debris,Slide
Manipur,Kamjong,24.672316,94.26374,Debris,Slide
Manipur,Kamjong,24.6735,94.270702,Debris,Slide
Manipur,Kamjong,24.673582,94.270534,Debris,Slide
Manipur,Kamjong,24.676078,94.253133,Debris,Slide
Manipur,Kamjong,24.676323,94.253976,Debris,Slide
Manipur,Kamjong,24.677303,94.253445,Debris,Slide
Manipur,Kamjong,24.67916,94.252632,Debris,Slide
Manipur,Kamjong,24.682833,94.269306,Debris,Subsidence
Manipur,Kamjong,24.683139,94.400917,Debris,Slide
Manipur,Kamjong,24.683238,94.267283,Debris,Subsidence
Manipur,Kamjong,24.684625,94.264253,Debris,Slide
Manipur,Kamjong,24.686651,94.258667,Debris,Slide
Manipur,Kamjong,24.686833,94.2605,Debris,Slide
Manipur,Kamjong,24.687667,94.267306,Debris,Slide
Manipur,Kamjong,24.691389,94.255917,Debris,Slide
Manipur,Kamjong,24.691944,94.250333,Debris,Slide
Manipur,Kamjong,24.692373,94.257477,Debris,Slide
Manipur,Kamjong,24.692906,94.258355,Debris,Slide
Manipur,Kamjong,24.69325,94.259444,Debris,Slide
Manipur,Kamjong,24.714343,94.360864,Rock,Slide
Manipur,Kamjong,24.745805,94.348327,Debris,Slide
Manipur,Kamjong,24.776694,94.599472,Debris,Slide
Manipur,Kamjong,24.777306,94.601889,Soil,Slide
Manipur,Kamjong,24.777333,94.602278,Soil,Slide
Manipur,Kamjong,24.796417,94.398786,Debris,Slide
Manipur,Kamjong,24.796722,94.40925,Rock,Slide
Manipur,Kamjong,24.797,94.409028,Debris,Slide
Manipur,Kamjong,24.798077,94.406137,Rock,Slide
Manipur,Kamjong,24.805342,94.322356,Debris,Slide
Manipur,Kamjong,24.806278,94.377056,Debris,Slide
Manipur,Kamjong,24.806417,94.505778,Debris,Slide
Manipur,Kamjong,24.808874,94.368466,Debris,Slide
Manipur,Kamjong,24.811301,94.355581,Debris,Slide
Manipur,Kamjong,24.812017,94.356051,Debris,Subsidence
Manipur,Kamjong,24.812611,94.581278,Debris,Slide
Manipur,Kamjong,24.81425,94.552028,Debris,Slide
Manipur,Kamjong,24.814386,94.32344,Debris,Slide
Manipur,Kamjong,24.814778,94.549639,Soil,Slide
Manipur,Kamjong,24.8155,94.572222,Soil,Slide
Manipur,Kamjong,24.817028,94.534528,Debris,Slide
Manipur,Kamjong,24.817944,94.504472,Debris,Subsidence
Manipur,Kamjong,24.818713,94.355182,Debris,Slide
Manipur,Kamjong,24.819694,94.352611,Debris,Slide
Manipur,Kamjong,24.820222,94.352889,Rock,Slide
Manipur,Kamjong,24.820833,94.504167,Debris,Slide
Manipur,Kamjong,24.821028,94.50425,Debris,Slide
Manipur,Kamjong,24.823283,94.322722,Rock,Slide
Manipur,Kamjong,24.823296,94.358767,Debris,Slide
Manipur,Kamjong,24.824278,94.322472,Debris,Slide
Manipur,Kamjong,24.825889,94.348861,Debris,Slide
Manipur,Kamjong,24.826361,94.5255,Debris,Slide
Manipur,Kamjong,24.830202,94.357821,Debris,Slide
Manipur,Kamjong,24.831028,94.334833,Rock,Slide
Manipur,Kamjong,24.831167,94.334111,Rock,Fall
Manipur,Kamjong,24.83125,94.339194,Debris,Slide
Manipur,Kamjong,24.831526,94.32757,Debris,Slide
Manipur,Kamjong,24.831859,94.335718,Debris,Slide
Manipur,Kamjong,24.832817,94.330448,Rock,Fall
Manipur,Kamjong,24.833278,94.349639,Debris,Slide
Manipur,Kamjong,24.833889,94.346417,Rock,Slide
Manipur,Kamjong,24.834083,94.353028,Debris,Slide
Manipur,Kamjong,24.834921,94.365211,Debris,Slide
Manipur,Kamjong,24.835145,94.340419,Debris,Slide
Manipur,Kamjong,24.835611,94.519722,Debris,Slide
Manipur,Kamjong,24.83636,94.37622,Debris,Slide
Manipur,Kamjong,24.836588,94.354848,Rock,Slide
Manipur,Kamjong,24.837576,94.337593,Debris,Slide
Manipur,Kamjong,24.838167,94.357139,Debris,Slide
Manipur,Kamjong,24.8385,94.357083,Debris,Slide
Manipur,Kamjong,24.839028,94.357083,Debris,Slide
Manipur,Kamjong,24.8415,94.361167,Debris,Slide
Manipur,Kamjong,24.841944,94.512972,Debris,Slide
Manipur,Kamjong,24.842538,94.325233,Rock,Slide
Manipur,Kamjong,24.842778,94.357583,Debris,Slide
Manipur,Kamjong,24.846167,94.323778,Debris,Slide
Manipur,Kamjong,24.847417,94.358028,Debris,Slide
Manipur,Kamjong,24.847436,94.325861,Debris,Slide
Manipur,Kamjong,24.847611,94.357889,Debris,Slide
Manipur,Kamjong,24.849667,94.365306,Debris,Slide
Manipur,Kamjong,24.851194,94.361722,Debris,Slide
Manipur,Kamjong,24.851806,94.366083,Debris,Slide
Manipur,Kamjong,24.852,94.366303,Rock,Slide
Manipur,Kamjong,24.852222,94.369333,Debris,Slide
Manipur,Kamjong,24.853139,94.369875,Debris,Slide
Manipur,Kamjong,24.867139,94.566889,Debris,Slide
Manipur,Kamjong,24.869917,94.592417,Debris,Slide
Manipur,Kamjong,24.870028,94.588778,Debris,Slide
Manipur,Kamjong,24.8705,94.589944,Debris,Slide
Manipur,Kamjong,24.870806,94.591111,Debris,Slide
Manipur,Kamjong,24.871889,94.580417,Soil,Slide
Manipur,Kamjong,24.883132,94.31281,Debris,Slide
Manipur,Kamjong,24.884389,94.601306,Debris,Slide
Manipur,Kamjong,24.884889,94.613222,Debris,Slide
Manipur,Kamjong,24.8852,94.313301,Rock,Slide
Manipur,Kamjong,24.887722,94.610194,Debris,Slide
Manipur,Kamjong,24.888528,94.601694,Soil,Slide
Manipur,Kamjong,24.889031,94.306125,Debris,Slide
Manipur,Kamjong,24.8905,94.607056,Debris,Slide
Manipur,Kamjong,24.890806,94.319308,Debris,Slide
Manipur,Kamjong,24.894359,94.320541,Debris,Slide
Manipur,Kamjong,24.894944,94.323111,Debris,Slide
Manipur,Kamjong,24.897722,94.328472,Rock,Topple
Manipur,Kamjong,24.901194,94.342444,Debris,Slide
Manipur,Kamjong,24.901444,94.338306,Soil,Slide
Manipur,Kamjong,24.901861,94.341944,Debris,Slide
Manipur,Kamjong,24.906333,94.482917,Debris,Slide
Manipur,Kamjong,24.908389,94.335056,Rock,Topple
Manipur,Kamjong,24.908778,94.333417,Rock,Fall
Manipur,Kamjong,24.909542,94.316778,Debris,Slide
Manipur,Kamjong,24.909889,94.486778,Rock,Slide
Manipur,Kamjong,24.910619,94.321092,Debris,Slide
Manipur,Kamjong,24.91475,94.464944,Debris,Slide
Manipur,Kamjong,24.9155,94.578333,Debris,Slide
Manipur,Kamjong,24.915806,94.578222,Soil,Slide
Manipur,Kamjong,24.916083,94.486889,Debris,Slide
Manipur,Kamjong,24.917611,94.576556,Soil,Slide
Manipur,Kamjong,24.9179,94.0,Rock,Slide
Manipur,Kamjong,24.919751,94.461919,Debris,Slide
Manipur,Kamjong,24.919917,94.567111,Soil,Slide
Manipur,Kamjong,24.920056,94.568778,Debris,Slide
Manipur,Kamjong,24.921167,94.563361,Debris,Slide
Manipur,Kamjong,24.924528,94.559833,Debris,Slide
Manipur,Kamjong,24.932631,94.417417,Debris,Slide
Manipur,Kamjong,24.934336,94.460091,Debris,Slide
Manipur,Kamjong,24.938361,94.549556,Debris,Slide
Manipur,Kamjong,24.938806,94.549278,Rock,Slide
Manipur,Kamjong,24.939167,94.548889,Rock,Slide
Manipur,Kamjong,24.94225,94.541056,Soil,Slide
Manipur,Kamjong,24.943258,94.457787,Rock,Slide
Manipur,Kamjong,24.944083,94.538667,Soil,Slide
Manipur,Kamjong,24.948056,94.534778,Soil,Slide
Manipur,Kamjong,24.948083,94.535556,Debris,Slide
Manipur,Kamjong,24.948667,94.4835,Debris,Slide
Manipur,Kamjong,24.949274,94.473427,Debris,Slide
Manipur,Kamjong,24.952,94.529028,Soil,Slide
Manipur,Kamjong,24.954887,94.493465,Debris,Slide
Manipur,Kamjong,24.956083,94.522278,Debris,Slide
Manipur,Kamjong,24.95625,94.520083,Soil,Slide
Manipur,Kamjong,24.957209,94.473616,Debris,Slide
Manipur,Kamjong,24.957303,94.473342,Debris,Slide
Manipur,Kamjong,24.957333,94.50075,Debris,Slide
Manipur,Kamjong,24.958261,94.473862,Debris,Slide
Manipur,Kamjong,24.958833,94.618917,Soil,Slide
Manipur,Kamjong,24.964694,94.6175,Soil,Slide
Manipur,Kamjong,24.969479,94.483082,Debris,Slide
Manipur,Kamjong,24.970167,94.618,Debris,Slide
Manipur,Kamjong,24.978139,94.614861,Debris,Slide
Manipur,Kamjong,24.98025,94.613972,Soil,Slide
Manipur,Kamjong,24.985833,94.60825,Debris,Slide
Manipur,Kamjong,24.991833,94.603306,Debris,Slide
Manipur,Kangpokpi,24.682167,94.138111,Rock cum debris,Slide
Manipur,Kangpokpi,24.682778,94.140056,Rock,Slide
Manipur,Kangpokpi,24.683944,94.172778,Rock cum debris,Slide
Manipur,Kangpokpi,24.685,94.171278,Rock cum debris,Slide
Manipur,Kangpokpi,24.686028,94.145444,Rock cum debris,Slide
Manipur,Kangpokpi,24.68625,94.170694,Rock cum debris,Slide
Manipur,Kangpokpi,24.686417,94.153333,Rock cum debris,Slide
Manipur,Kangpokpi,24.700278,94.197611,Rock cum debris,Slide
Manipur,Kangpokpi,24.700417,94.199306,Rock cum debris,Slide
Manipur,Kangpokpi,24.702722,94.198722,Rock cum debris,Slide
Manipur,Kangpokpi,24.704083,94.187361,Rock cum debris,Slide
Manipur,Kangpokpi,24.708417,94.198278,Rock cum debris,Slide
Manipur,Kangpokpi,24.709111,94.198528,Rock cum debris,Slide
Manipur,Kangpokpi,24.7135,94.199417,Soil,Slide
Manipur,Kangpokpi,24.71475,94.217917,Rock cum debris,Slide
Manipur,Kangpokpi,24.717889,94.2235,Debris,Slide
Manipur,Kangpokpi,24.777667,93.782806,Rock,Slide
Manipur,Kangpokpi,24.778778,93.782778,Soil,Slide
Manipur,Kangpokpi,24.77925,93.781,Rock cum debris,Slide
Manipur,Kangpokpi,24.782139,93.777611,Soil,Slide
Manipur,Kangpokpi,24.783194,93.774694,Soil,Slide
Manipur,Kangpokpi,24.784556,93.777972,Soil,Slide
Manipur,Kangpokpi,24.788639,93.772167,Rock,Slide
Manipur,Kangpokpi,24.7895,93.774222,Soil,Slide
Manipur,Kangpokpi,24.82058,94.137,Rock,Subsidence
Manipur,Kangpokpi,24.864833,93.772583,Rock cum debris,Slide
Manipur,Kangpokpi,24.866972,93.7745,Rock cum debris,Slide
Manipur,Kangpokpi,24.869889,93.779444,Soil cum debris,Slide
Manipur,Kangpokpi,24.871361,93.778667,Rock cum debris,Slide
Manipur,Kangpokpi,24.871694,93.776861,Rock cum debris,Slide
Manipur,Kangpokpi,24.871861,93.778111,Rock cum debris,Slide
Manipur,Kangpokpi,24.872917,93.779167,Rock cum debris,Slide
Manipur,Kangpokpi,24.927139,93.789333,Rock cum debris,Slide
Manipur,Kangpokpi,24.930056,93.797167,Debris,Slide
Manipur,Kangpokpi,24.940583,94.008889,Rock cum debris,Slide
Manipur,Kangpokpi,24.940611,94.009083,Rock cum debris,Slide
Manipur,Kangpokpi,24.996444,94.021444,Rock cum debris,Slide
Manipur,Kangpokpi,24.997972,94.020444,Rock cum debris,Slide
Manipur,Kangpokpi,25.13109,93.97215,Earth,Subsidence
Manipur,Kangpokpi,25.146528,93.941722,Debris,Slide
Manipur,Kangpokpi,25.201083,93.140806,Debris,Slide
Manipur,Kangpokpi,25.24868889,93.85251111,"Rock, detrital",Slide
Manipur,Kangpokpi,24.791125,93.72522,Debris,slide
Manipur,Moirang,24.33,93.55,Debris,Slide
Manipur,Moirang,24.34,93.62,Debris,Slide
Manipur,Noney,24.614883,93.696186,Debris,Slide
Manipur,Noney,24.615033,93.695917,Debris,Slide
Manipur,Noney,24.615083,93.696844,Debris,Slide
Manipur,Noney,24.618889,93.705833,Debris,Slide
Manipur,Noney,24.624944,93.691556,Debris,Slide
Manipur,Noney,24.62595,93.692953,Debris,Slide
Manipur,Noney,24.626389,93.604389,Soil,Slide
Manipur,Noney,24.626833,93.709444,Debris,Slide
Manipur,Noney,24.62775,93.604611,Debris,Slide
Manipur,Noney,24.628,93.603944,Debris,Slide
Manipur,Noney,24.628361,93.604917,Debris,Slide
Manipur,Noney,24.629861,93.695278,Debris,Slide
Manipur,Noney,24.630083,93.606139,Debris,Slide
Manipur,Noney,24.631861,93.721889,Debris,Slide
Manipur,Noney,24.633083,93.610222,Debris,Slide
Manipur,Noney,24.634278,93.719639,Debris,Slide
Manipur,Noney,24.635389,93.719194,Debris,Slide
Manipur,Noney,24.636444,93.606694,Debris,Slide
Manipur,Noney,24.637769,93.612292,Debris,Slide
Manipur,Noney,24.637806,93.69075,Debris,Slide
Manipur,Noney,24.63875,93.611278,Debris,Slide
Manipur,Noney,24.639,93.611556,Debris,Slide
Manipur,Noney,24.639311,93.691111,Debris,Slide
Manipur,Noney,24.639361,93.659444,Debris,Slide
Manipur,Noney,24.639722,93.612222,Debris,Slide
Manipur,Noney,24.639806,93.691333,Debris,Slide
Manipur,Noney,24.640072,93.627392,Debris,Slide
Manipur,Noney,24.640639,93.620311,Debris,Slide
Manipur,Noney,24.641194,93.594472,Debris,Slide
Manipur,Noney,24.641369,93.623008,Debris,Slide
Manipur,Noney,24.641417,93.596611,Debris,Slide
Manipur,Noney,24.641444,93.691639,Debris,Slide
Manipur,Noney,24.641528,93.623694,Debris,Slide
Manipur,Noney,24.641747,93.640183,Debris,Subsidence
Manipur,Noney,24.64175,93.623222,Debris,Slide
Manipur,Noney,24.642722,93.602083,Debris,Slide
Manipur,Noney,24.644889,93.619583,Debris,Slide
Manipur,Noney,24.645275,93.628828,Debris,Slide
Manipur,Noney,24.646197,93.671856,Debris,Slide
Manipur,Noney,24.646969,93.672364,Debris,Slide
Manipur,Noney,24.647011,93.672828,Debris,Slide
Manipur,Noney,24.649492,93.679522,Debris,Creep
Manipur,Noney,24.6525,93.676,Debris,Slide
Manipur,Noney,24.653156,93.646406,Debris,Slide
Manipur,Noney,24.656306,93.580806,Soil,Slide
Manipur,Noney,24.658206,93.625503,Debris,Slide
Manipur,Noney,24.660825,93.632156,Debris,Slide
Manipur,Noney,24.662664,93.62825,Debris,Slide
Manipur,Noney,24.663889,93.679056,Debris,Slide
Manipur,Noney,24.664694,93.532361,Debris,Slide
Manipur,Noney,24.667778,93.676944,Debris,Slide
Manipur,Noney,24.672406,93.696858,Debris,Slide
Manipur,Noney,24.672569,93.6973,Debris,Slide
Manipur,Noney,24.679639,93.669667,Debris,Slide
Manipur,Noney,24.683139,93.696258,Debris,Slide
Manipur,Noney,24.685056,93.669,Debris,Slide
Manipur,Noney,24.689806,93.522583,Debris,Slide
Manipur,Noney,24.698392,93.644183,Debris,Slide
Manipur,Noney,24.699761,93.650047,Debris,Slide
Manipur,Noney,24.718567,93.500017,Debris,Slide
Manipur,Noney,24.718914,93.508378,Debris,Slide
Manipur,Noney,24.719214,93.508903,Debris,Slide
Manipur,Noney,24.719397,93.509003,Debris,Slide
Manipur,Noney,24.720167,93.496944,Debris,Slide
Manipur,Noney,24.722472,93.492806,Debris,Slide
Manipur,Noney,24.723056,93.491833,Debris,Slide
Manipur,Noney,24.724406,93.514431,Debris,Slide
Manipur,Noney,24.729944,93.485833,Debris,Slide
Manipur,Noney,24.730139,93.485389,Debris,Slide
Manipur,Noney,24.732139,93.479194,Soil,Slide
Manipur,Noney,24.732417,93.483139,Soil,Slide
Manipur,Noney,24.733256,93.701856,Debris,Slide
Manipur,Noney,24.747694,93.462667,Debris,Slide
Manipur,Noney,24.747778,93.424528,Soil,Slide
Manipur,Noney,24.747833,93.462778,Debris,Slide
Manipur,Noney,24.75,93.427528,Rock,Slide
Manipur,Noney,24.75075,93.464944,Rock,Slide
Manipur,Noney,24.751111,93.459361,Debris,Slide
Manipur,Noney,24.751139,93.462806,Debris,Slide
Manipur,Noney,24.751222,93.459722,Debris,Slide
Manipur,Noney,24.751667,93.461667,Debris,Slide
Manipur,Noney,24.756089,93.622039,Debris,Slide
Manipur,Noney,24.7585,93.459139,Debris,Slide
Manipur,Noney,24.758778,93.456889,Debris,Slide
Manipur,Noney,24.759667,93.462694,Debris,Slide
Manipur,Noney,24.764917,93.45875,Debris,Slide
Manipur,Noney,24.764917,93.46125,Debris,Slide
Manipur,Noney,24.765361,93.460889,Debris,Slide
Manipur,Noney,24.766389,93.457722,Debris,Slide
Manipur,Noney,24.766472,93.434167,Debris,Slide
Manipur,Noney,24.766667,93.458111,Debris,Slide
Manipur,Noney,24.767,93.458139,Debris,Slide
Manipur,Noney,24.768472,93.457389,Debris,Slide
Manipur,Noney,24.768694,93.45725,Debris,Slide
Manipur,Noney,24.768917,93.457306,Rock,Slide
Manipur,Noney,24.769333,93.653722,Debris,Slide
Manipur,Noney,24.772806,93.457417,Rock,Slide
Manipur,Noney,24.775167,93.440722,Debris,Slide
Manipur,Noney,24.775917,93.453139,Debris,Slide
Manipur,Noney,24.775917,93.432611,Debris,Slide
Manipur,Noney,24.775972,93.457139,Debris,Slide
Manipur,Noney,24.776028,93.457083,Debris,Slide
Manipur,Noney,24.776583,93.456056,Debris,Slide
Manipur,Noney,24.779889,93.663889,Debris,Creep
Manipur,Noney,24.783806,93.455556,Rock,Fall
Manipur,Noney,24.784611,93.462278,Debris,Slide
Manipur,Noney,24.784611,93.659528,Debris,Subsidence
Manipur,Noney,24.785889,93.736861,Debris,Slide
Manipur,Noney,24.78725,93.696694,Debris,Slide
Manipur,Noney,24.787667,93.666667,Debris,Slide
Manipur,Noney,24.788889,93.441889,Debris,Slide
Manipur,Noney,24.789917,93.459806,Soil,Slide
Manipur,Noney,24.790386,93.657044,Debris,Slide
Manipur,Noney,24.791389,93.735417,Debris,Slide
Manipur,Noney,24.794722,93.655778,Debris,Slide
Manipur,Noney,24.7955,93.736056,Rock,Fall
Manipur,Noney,24.796319,93.737025,Debris,Slide
Manipur,Noney,24.796944,93.737583,Debris,Slide
Manipur,Noney,24.797278,93.737778,Debris,Slide
Manipur,Noney,24.798,93.736,Debris,Slide
Manipur,Noney,24.798028,93.735972,Debris,Slide
Manipur,Noney,24.798042,93.722439,Debris,Slide
Manipur,Noney,24.79825,93.724083,Debris,Slide
Manipur,Noney,24.798333,93.655056,Debris,Slide
Manipur,Noney,24.798806,93.464667,Debris,Slide
Manipur,Noney,24.799333,93.435417,Debris,Slide
Manipur,Noney,24.799689,93.706336,Debris,Slide
Manipur,Noney,24.8,93.472222,Debris,Slide
Manipur,Noney,24.800125,93.700025,Debris,Slide
Manipur,Noney,24.800556,93.674222,Rock,Slide
Manipur,Noney,24.800778,93.702611,Debris,Slide
Manipur,Noney,24.801111,93.653111,Debris,Slide
Manipur,Noney,24.801389,93.469444,Debris,Slide
Manipur,Noney,24.801681,93.736408,Debris,Slide
Manipur,Noney,24.802417,93.699175,Debris,Slide
Manipur,Noney,24.804167,93.471667,Debris,Slide
Manipur,Noney,24.80425,93.732861,Debris,Slide
Manipur,Noney,24.804586,93.655719,Debris,Slide
Manipur,Noney,24.806064,93.735478,Debris,Slide
Manipur,Noney,24.808611,93.729078,Debris,Slide
Manipur,Noney,24.808619,93.651094,Debris,Slide
Manipur,Noney,24.808639,93.735722,Debris,Slide
Manipur,Noney,24.809917,93.736111,Debris,Slide
Manipur,Noney,24.811139,93.417,Debris,Slide
Manipur,Noney,24.811333,93.42275,Debris,Slide
Manipur,Noney,24.812083,93.433917,Debris,Slide
Manipur,Noney,24.812167,93.423,Debris,Slide
Manipur,Noney,24.814333,93.428306,Debris,Slide
Manipur,Noney,24.815361,93.441528,Debris,Slide
Manipur,Noney,24.815528,93.43725,Debris,Slide
Manipur,Noney,24.815617,93.686672,Soil,Slide
Manipur,Noney,24.815833,93.740194,Debris,Slide
Manipur,Noney,24.816111,93.443917,Debris,Slide
Manipur,Noney,24.816242,93.523119,Debris,Slide
Manipur,Noney,24.817939,93.688678,Debris,Slide
Manipur,Noney,24.818,93.45,Debris,Slide
Manipur,Noney,24.818936,93.688939,Debris,Slide
Manipur,Noney,24.819722,93.459972,Soil,Slide
Manipur,Noney,24.819975,93.576653,Debris,Slide
Manipur,Noney,24.820667,93.525444,Debris,Slide
Manipur,Noney,24.820728,93.575906,Debris,Slide
Manipur,Noney,24.822953,93.710756,Debris,Slide
Manipur,Noney,24.824111,93.474139,Debris,Slide
Manipur,Noney,24.824611,93.476528,Debris,Slide
Manipur,Noney,24.826694,93.467944,Soil,Slide
Manipur,Noney,24.827,93.478472,Debris,Slide
Manipur,Noney,24.827778,93.479167,Debris,Slide
Manipur,Noney,24.829225,93.720472,Soil,Slide
Manipur,Noney,24.829333,93.507056,Debris,Slide
Manipur,Noney,24.83025,93.466972,Debris,Slide
Manipur,Noney,24.831719,93.514025,Debris,Slide
Manipur,Noney,24.834028,93.644,Rock,Slide
Manipur,Noney,24.834069,93.578039,Debris,Slide
Manipur,Noney,24.834386,93.715025,Debris,Slide
Manipur,Noney,24.834694,93.459167,Debris,Slide
Manipur,Noney,24.834917,93.459083,Debris,Slide
Manipur,Noney,24.836222,93.482111,Debris,Slide
Manipur,Noney,24.83725,93.494528,Debris,Slide
Manipur,Noney,24.841472,93.495917,Debris,Slide
Manipur,Noney,24.841611,93.498556,Debris,Slide
Manipur,Noney,24.842444,93.499333,Debris,Slide
Manipur,Noney,24.845611,93.498778,Debris,Slide
Manipur,Noney,24.85,93.497583,Debris,Slide
Manipur,Noney,24.854044,93.585331,Debris,Slide
Manipur,Noney,24.854806,93.573444,Debris,Slide
Manipur,Noney,24.85536111,93.62402778,Debris,Slide
Manipur,Noney,24.860347,93.572383,Debris,Slide
Manipur,Noney,24.860639,93.62675,Debris,Slide
Manipur,Noney,24.861264,93.627742,Debris,Slide
Manipur,Noney,24.862444,93.598194,Debris,Slide
Manipur,Noney,24.86269444,93.62405556,Rock,Slide
Manipur,Noney,24.862778,93.585333,Debris,Slide
Manipur,Noney,24.862903,93.616397,Debris,Slide
Manipur,Noney,24.863272,93.574044,Debris,Slide
Manipur,Noney,24.863414,93.598719,Rock,Fall
Manipur,Noney,24.86375,93.598917,Debris,Slide
Manipur,Noney,24.864739,93.625244,Debris,Slide
Manipur,Noney,24.867694,93.625858,Debris,Subsidence
Manipur,Noney,24.872153,93.623861,Debris,Slide
Manipur,Noney,24.888556,93.641472,Debris,Slide
Manipur,Noney,24.890167,93.707572,Debris,Slide
